531.61; -687.93; 1682.47; 1097.92; 80.28; 958.63; -208.14; 130.68; 845.31; 515.41; 1;1;1;1;1;1;1;1;1;1;Best solution: ;1682.47; 
531.61; -687.93; 1682.47; 1097.92; 80.28; 958.63; -208.14; 130.68; 927.35; 515.41; 1;1;1;1;1;1;1;1;1;1;Best solution: ;1682.47; 
531.61; -368.14; 1682.47; 1097.92; 80.28; 958.63; -208.14; 130.68; 927.35; 515.41; 1;1;1;1;1;1;1;1;1;1;Best solution: ;1682.47; 
531.61; -368.14; 1682.47; 1315.55; 80.28; 958.63; -208.14; 130.68; 927.35; 515.41; 1;1;1;1;1;1;1;1;1;1;Best solution: ;1682.47; 
531.61; -368.14; 1682.47; 1315.55; 80.28; 958.63; -208.14; 148.03; 927.35; 515.41; 1;1;1;1;1;1;1;1;1;1;Best solution: ;1682.47; 
531.61; -357.49; 1682.47; 1315.55; 80.28; 958.63; -208.14; 148.03; 927.35; 515.41; 1;1;1;1;1;1;1;1;1;1;Best solution: ;1682.47; 
531.61; -357.49; 1682.47; 1315.55; 80.28; 1007.03; -208.14; 148.03; 927.35; 515.41; 1;1;1;1;1;1;1;1;1;1;Best solution: ;1682.47; 
531.61; -357.49; 1682.47; 1315.55; 80.28; 1007.03; 571.39; 148.03; 927.35; 515.41; 1;1;1;1;1;1;1;1;1;1;Best solution: ;1682.47; 
531.61; -357.49; 1682.47; 1315.55; 80.28; 1007.03; 571.39; 148.03; 1317.64; 515.41; 1;1;1;1;1;1;1;1;1;1;Best solution: ;1682.47; 
671.52; -357.49; 1682.47; 1315.55; 80.28; 1007.03; 571.39; 148.03; 1317.64; 515.41; 1;1;1;1;1;1;1;1;1;1;Best solution: ;1682.47; 
671.52; -357.49; 1829.82; 1315.55; 80.28; 1007.03; 571.39; 148.03; 1317.64; 515.41; 1;1;1;1;1;1;1;1;1;1;Best solution: ;1829.82; 
671.52; -357.49; 1829.82; 1315.55; 367.72; 1007.03; 571.39; 148.03; 1317.64; 515.41; 1;1;1;1;1;1;1;1;1;1;Best solution: ;1829.82; 
671.52; -357.49; 1829.82; 1315.55; 367.72; 1381.12; 571.39; 148.03; 1317.64; 515.41; 1;1;1;1;1;1;1;1;1;1;Best solution: ;1829.82; 
671.52; -357.49; 1829.82; 1315.55; 367.72; 1381.12; 571.39; 302.00; 1317.64; 515.41; 1;1;1;1;1;1;1;1;1;1;Best solution: ;1829.82; 
671.52; -357.49; 1829.82; 1315.55; 367.72; 1381.12; 571.39; 302.00; 1317.64; 598.89; 1;1;1;1;1;1;1;1;1;1;Best solution: ;1829.82; 
671.52; -357.49; 1829.82; 1639.65; 367.72; 1381.12; 571.39; 302.00; 1317.64; 598.89; 1;1;1;1;1;1;1;1;1;1;Best solution: ;1829.82; 
671.52; -357.49; 1829.82; 1639.65; 367.72; 1571.85; 571.39; 302.00; 1317.64; 598.89; 1;1;1;1;1;1;1;1;1;1;Best solution: ;1829.82; 
671.52; -357.49; 1829.82; 1639.65; 367.72; 1571.85; 571.39; 448.51; 1317.64; 598.89; 1;1;1;1;1;1;1;1;1;1;Best solution: ;1829.82; 
671.52; -357.49; 1829.82; 1639.65; 367.72; 1571.85; 571.39; 448.51; 1317.64; 702.01; 1;1;1;1;1;1;1;1;1;1;Best solution: ;1829.82; 
671.52; -158.57; 1829.82; 1639.65; 367.72; 1571.85; 571.39; 448.51; 1317.64; 702.01; 1;1;1;1;1;1;1;1;1;1;Best solution: ;1829.82; 
671.52; -158.57; 1829.82; 1764.41; 367.72; 1571.85; 571.39; 448.51; 1317.64; 702.01; 1;1;1;1;1;1;1;1;1;1;Best solution: ;1829.82; 
671.52; -158.57; 1829.82; 1764.41; 712.89; 1571.85; 571.39; 448.51; 1317.64; 702.01; 1;1;1;1;1;1;1;1;1;1;Best solution: ;1829.82; 
671.52; -158.57; 1829.82; 1764.41; 712.89; 1571.85; 808.40; 448.51; 1317.64; 702.01; 1;1;1;1;1;1;1;1;1;1;Best solution: ;1829.82; 
671.52; -158.57; 1829.82; 1764.41; 712.89; 1571.85; 808.40; 1109.00; 1317.64; 702.01; 1;1;1;1;1;1;1;1;1;1;Best solution: ;1829.82; 
957.80; -158.57; 1829.82; 1764.41; 712.89; 1571.85; 808.40; 1109.00; 1317.64; 702.01; 1;1;1;1;1;1;1;1;1;1;Best solution: ;1829.82; 
957.80; -21.56; 1829.82; 1764.41; 712.89; 1571.85; 808.40; 1109.00; 1317.64; 702.01; 1;1;1;1;1;1;1;1;1;1;Best solution: ;1829.82; 
957.80; -21.56; 1829.82; 1764.41; 712.89; 1571.85; 808.40; 1249.53; 1317.64; 702.01; 1;1;1;1;1;1;1;1;1;1;Best solution: ;1829.82; 
957.80; -21.56; 1829.82; 1764.41; 712.89; 1571.85; 808.40; 1249.53; 1317.64; 908.34; 1;1;1;1;1;1;1;1;1;1;Best solution: ;1829.82; 
957.80; -21.56; 2069.53; 1764.41; 712.89; 1571.85; 808.40; 1249.53; 1317.64; 908.34; 1;1;1;1;1;1;1;1;1;1;Best solution: ;2069.53; 
957.80; -21.56; 2069.53; 1764.41; 1036.25; 1571.85; 808.40; 1249.53; 1317.64; 908.34; 1;1;1;1;1;1;1;1;1;1;Best solution: ;2069.53; 
957.80; -21.56; 2069.53; 1764.41; 1036.25; 1571.85; 808.40; 1429.15; 1317.64; 908.34; 1;1;1;1;1;1;1;1;1;1;Best solution: ;2069.53; 
957.80; -21.56; 2069.53; 1764.41; 1036.25; 1571.85; 808.40; 1429.15; 1317.64; 1050.58; 1;1;1;1;1;1;1;1;1;1;Best solution: ;2069.53; 
957.80; -21.56; 2069.53; 1764.41; 1120.60; 1571.85; 808.40; 1429.15; 1317.64; 1050.58; 1;1;1;1;1;1;1;1;1;1;Best solution: ;2069.53; 
957.80; -21.56; 2069.53; 1764.41; 1120.60; 1878.61; 808.40; 1429.15; 1317.64; 1050.58; 1;1;1;1;1;1;1;1;1;1;Best solution: ;2069.53; 
957.80; -21.56; 2069.53; 1764.41; 1120.60; 1878.61; 808.40; 1953.57; 1317.64; 1050.58; 1;1;1;1;1;1;1;1;1;1;Best solution: ;2069.53; 
1401.52; -21.56; 2069.53; 1764.41; 1120.60; 1878.61; 808.40; 1953.57; 1317.64; 1050.58; 1;1;1;1;1;1;1;1;1;1;Best solution: ;2069.53; 
1401.52; -21.56; 2069.53; 1764.41; 1120.60; 2484.08; 808.40; 1953.57; 1317.64; 1050.58; 1;1;1;1;1;1;1;1;1;1;Best solution: ;2484.08; 
1401.52; -21.56; 2069.53; 1764.41; 1120.60; 2484.08; 906.85; 1953.57; 1317.64; 1050.58; 1;1;1;1;1;1;1;1;1;1;Best solution: ;2484.08; 
1401.52; -21.56; 2069.53; 1764.41; 1120.60; 2484.08; 906.85; 1953.57; 1317.64; 1056.87; 1;1;1;1;1;1;1;1;1;1;Best solution: ;2484.08; 
1401.52; 109.94; 2069.53; 1764.41; 1120.60; 2484.08; 906.85; 1953.57; 1317.64; 1056.87; 1;1;1;1;1;1;1;1;1;1;Best solution: ;2484.08; 
1401.52; 109.94; 2069.53; 1764.41; 1120.60; 2484.08; 906.85; 1953.57; 1321.80; 1056.87; 1;1;1;1;1;1;1;1;1;1;Best solution: ;2484.08; 
1401.52; 109.94; 2069.53; 1764.41; 1120.60; 2484.08; 906.85; 1953.57; 1321.80; 1351.68; 1;1;1;1;1;1;1;1;1;1;Best solution: ;2484.08; 
1401.52; 673.08; 2069.53; 1764.41; 1120.60; 2484.08; 906.85; 1953.57; 1321.80; 1351.68; 1;1;1;1;1;1;1;1;1;1;Best solution: ;2484.08; 
1401.52; 673.08; 2069.53; 1764.41; 1120.60; 2579.96; 906.85; 1953.57; 1321.80; 1351.68; 1;1;1;1;1;1;1;1;1;1;Best solution: ;2579.96; 
1401.52; 673.08; 2069.53; 1764.41; 1120.60; 2579.96; 906.85; 1953.57; 2061.69; 1351.68; 1;1;1;1;1;1;1;1;1;1;Best solution: ;2579.96; 
1401.52; 673.08; 2069.53; 1824.81; 1120.60; 2579.96; 906.85; 1953.57; 2061.69; 1351.68; 1;1;1;1;1;1;1;1;1;1;Best solution: ;2579.96; 
1401.52; 673.08; 2069.53; 1824.81; 1120.60; 2579.96; 1470.72; 1953.57; 2061.69; 1351.68; 1;1;1;1;1;1;1;1;1;1;Best solution: ;2579.96; 
1401.52; 673.08; 2069.53; 1824.81; 1120.60; 2579.96; 1470.72; 1953.57; 2416.78; 1351.68; 1;1;1;1;1;1;1;1;1;1;Best solution: ;2579.96; 
1401.52; 673.08; 2069.53; 1824.81; 1120.60; 2579.96; 1470.72; 1953.57; 2416.78; 1361.54; 1;1;1;1;1;1;1;1;1;1;Best solution: ;2579.96; 
1508.22; 673.08; 2069.53; 1824.81; 1120.60; 2579.96; 1470.72; 1953.57; 2416.78; 1361.54; 1;1;1;1;1;1;1;1;1;1;Best solution: ;2579.96; 
1508.22; 788.39; 2069.53; 1824.81; 1120.60; 2579.96; 1470.72; 1953.57; 2416.78; 1361.54; 1;1;1;1;1;1;1;1;1;1;Best solution: ;2579.96; 
1508.22; 788.39; 2069.53; 1824.81; 1245.44; 2579.96; 1470.72; 1953.57; 2416.78; 1361.54; 1;1;1;1;1;1;1;1;1;1;Best solution: ;2579.96; 
1508.22; 788.39; 2069.53; 1824.81; 1245.44; 2579.96; 1815.19; 1953.57; 2416.78; 1361.54; 1;1;1;1;1;1;1;1;1;1;Best solution: ;2579.96; 
1508.22; 788.39; 2069.53; 1824.81; 1245.44; 2579.96; 1815.19; 1953.57; 2416.78; 1371.69; 1;1;1;1;1;1;1;1;1;1;Best solution: ;2579.96; 
1508.22; 788.39; 2069.53; 1824.81; 1355.92; 2579.96; 1815.19; 1953.57; 2416.78; 1371.69; 1;1;1;1;1;1;1;1;1;1;Best solution: ;2579.96; 
1508.22; 788.39; 2069.53; 1824.81; 1355.92; 2579.96; 1815.19; 1953.57; 2416.78; 1531.68; 1;1;1;1;1;1;1;1;1;1;Best solution: ;2579.96; 
2168.36; 788.39; 2069.53; 1824.81; 1355.92; 2579.96; 1815.19; 1953.57; 2416.78; 1531.68; 1;1;1;1;1;1;1;1;1;1;Best solution: ;2579.96; 
2168.36; 788.39; 2111.47; 1824.81; 1355.92; 2579.96; 1815.19; 1953.57; 2416.78; 1531.68; 1;1;1;1;1;1;1;1;1;1;Best solution: ;2579.96; 
2168.36; 788.39; 2111.47; 1913.86; 1355.92; 2579.96; 1815.19; 1953.57; 2416.78; 1531.68; 1;1;1;1;1;1;1;1;1;1;Best solution: ;2579.96; 
2168.36; 788.39; 2111.47; 1913.86; 1355.92; 2594.46; 1815.19; 1953.57; 2416.78; 1531.68; 1;1;1;1;1;1;1;1;1;1;Best solution: ;2594.46; 
2168.36; 1880.26; 2111.47; 1913.86; 1355.92; 2594.46; 1815.19; 1953.57; 2416.78; 1531.68; 1;1;1;1;1;1;1;1;1;1;Best solution: ;2594.46; 
2168.36; 1880.26; 2146.16; 1913.86; 1355.92; 2594.46; 1815.19; 1953.57; 2416.78; 1531.68; 1;1;1;1;1;1;1;1;1;1;Best solution: ;2594.46; 
2168.36; 1880.26; 2146.16; 2071.55; 1355.92; 2594.46; 1815.19; 1953.57; 2416.78; 1531.68; 1;1;1;1;1;1;1;1;1;1;Best solution: ;2594.46; 
2168.36; 1880.26; 2146.16; 2194.13; 1355.92; 2594.46; 1815.19; 1953.57; 2416.78; 1531.68; 1;1;1;1;1;1;1;1;1;1;Best solution: ;2594.46; 
2168.36; 1880.26; 2146.16; 2292.08; 1355.92; 2594.46; 1815.19; 1953.57; 2416.78; 1531.68; 1;1;1;1;1;1;1;1;1;1;Best solution: ;2594.46; 
2168.36; 1880.26; 2146.16; 2292.08; 1800.96; 2594.46; 1815.19; 1953.57; 2416.78; 1531.68; 1;1;1;1;1;1;1;1;1;1;Best solution: ;2594.46; 
2168.36; 1880.26; 2146.16; 2292.08; 1800.96; 2594.46; 2164.54; 1953.57; 2416.78; 1531.68; 1;1;1;1;1;1;1;1;1;1;Best solution: ;2594.46; 
2168.36; 1880.26; 2146.16; 2398.44; 1800.96; 2594.46; 2164.54; 1953.57; 2416.78; 1531.68; 1;1;1;1;1;1;1;1;1;1;Best solution: ;2594.46; 
2168.36; 1880.26; 2146.16; 2398.44; 1800.96; 2594.46; 2164.54; 1953.57; 2537.92; 1531.68; 1;1;1;1;1;1;1;1;1;1;Best solution: ;2594.46; 
2841.84; 1880.26; 2146.16; 2398.44; 1800.96; 2594.46; 2164.54; 1953.57; 2537.92; 1531.68; 1;1;1;1;1;1;1;1;1;1;Best solution: ;2841.84; 
2841.84; 1880.26; 2275.49; 2398.44; 1800.96; 2594.46; 2164.54; 1953.57; 2537.92; 1531.68; 1;1;1;1;1;1;1;1;1;1;Best solution: ;2841.84; 
2841.84; 1880.26; 2275.49; 2398.44; 1800.96; 2699.85; 2164.54; 1953.57; 2537.92; 1531.68; 1;1;1;1;1;1;1;1;1;1;Best solution: ;2841.84; 
2841.84; 1880.26; 2275.49; 2398.44; 1800.96; 2699.85; 2164.54; 2056.34; 2537.92; 1531.68; 1;1;1;1;1;1;1;1;1;1;Best solution: ;2841.84; 
2841.84; 1880.26; 2275.49; 2398.44; 1800.96; 2699.85; 2164.54; 2056.34; 2537.92; 1979.50; 1;1;1;1;1;1;1;1;1;1;Best solution: ;2841.84; 
2945.72; 1880.26; 2275.49; 2398.44; 1800.96; 2699.85; 2164.54; 2056.34; 2537.92; 1979.50; 1;1;1;1;1;1;1;1;1;1;Best solution: ;2945.72; 
2945.72; 1880.26; 2290.69; 2398.44; 1800.96; 2699.85; 2164.54; 2056.34; 2537.92; 1979.50; 1;1;1;1;1;1;1;1;1;1;Best solution: ;2945.72; 
2945.72; 2554.41; 2290.69; 2398.44; 1800.96; 2699.85; 2164.54; 2056.34; 2537.92; 1979.50; 1;1;1;1;1;1;1;1;1;1;Best solution: ;2945.72; 
2945.72; 2554.41; 2290.69; 2398.44; 1800.96; 3092.25; 2164.54; 2056.34; 2537.92; 1979.50; 1;1;1;1;1;1;1;1;1;1;Best solution: ;3092.25; 
2945.72; 2554.41; 2290.69; 2398.44; 1946.87; 3092.25; 2164.54; 2056.34; 2537.92; 1979.50; 1;1;1;1;1;1;1;1;1;1;Best solution: ;3092.25; 
2945.72; 2554.41; 2290.69; 2398.44; 1946.87; 3092.25; 2164.54; 2283.67; 2537.92; 1979.50; 1;1;1;1;1;1;1;1;1;1;Best solution: ;3092.25; 
2945.72; 2554.41; 2290.69; 2398.44; 1946.87; 3092.25; 2164.54; 2283.67; 2537.92; 2093.62; 1;1;1;1;1;1;1;1;1;1;Best solution: ;3092.25; 
2945.72; 2554.41; 2815.85; 2398.44; 1946.87; 3092.25; 2164.54; 2283.67; 2537.92; 2093.62; 1;1;1;1;1;1;1;1;1;1;Best solution: ;3092.25; 
2945.72; 2554.41; 2815.85; 2398.44; 2352.63; 3092.25; 2164.54; 2283.67; 2537.92; 2093.62; 1;1;1;1;1;1;1;1;1;1;Best solution: ;3092.25; 
2945.72; 2554.41; 2815.85; 2398.44; 2352.63; 3092.25; 2217.74; 2283.67; 2537.92; 2093.62; 1;1;1;1;1;1;1;1;1;1;Best solution: ;3092.25; 
2945.72; 2554.41; 2815.85; 2398.44; 2352.63; 3092.25; 2217.74; 2283.67; 2537.92; 2285.38; 1;1;1;1;1;1;1;1;1;1;Best solution: ;3092.25; 
2945.72; 2554.41; 3155.28; 2398.44; 2352.63; 3092.25; 2217.74; 2283.67; 2537.92; 2285.38; 1;1;1;1;1;1;1;1;1;1;Best solution: ;3155.28; 
2945.72; 2554.41; 3155.28; 2398.44; 2405.16; 3092.25; 2217.74; 2283.67; 2537.92; 2285.38; 1;1;1;1;1;1;1;1;1;1;Best solution: ;3155.28; 
2945.72; 2554.41; 3155.28; 2398.44; 2405.16; 3092.25; 2511.93; 2283.67; 2537.92; 2285.38; 1;1;1;1;1;1;1;1;1;1;Best solution: ;3155.28; 
3038.98; 2554.41; 3155.28; 2398.44; 2405.16; 3092.25; 2511.93; 2283.67; 2537.92; 2285.38; 1;1;1;1;1;1;1;1;1;1;Best solution: ;3155.28; 
3038.98; 2635.33; 3155.28; 2398.44; 2405.16; 3092.25; 2511.93; 2283.67; 2537.92; 2285.38; 1;1;1;1;1;1;1;1;1;1;Best solution: ;3155.28; 
3038.98; 2635.33; 3155.28; 2417.07; 2405.16; 3092.25; 2511.93; 2283.67; 2537.92; 2285.38; 1;1;1;1;1;1;1;1;1;1;Best solution: ;3155.28; 
3038.98; 2635.33; 3155.28; 2417.07; 2405.16; 3092.25; 2641.31; 2283.67; 2537.92; 2285.38; 1;1;1;1;1;1;1;1;1;1;Best solution: ;3155.28; 
3038.98; 2635.33; 3155.28; 2417.07; 2405.16; 3092.25; 2641.31; 2283.67; 2738.97; 2285.38; 1;1;1;1;1;1;1;1;1;1;Best solution: ;3155.28; 
3038.98; 2717.83; 3155.28; 2417.07; 2405.16; 3092.25; 2641.31; 2283.67; 2738.97; 2285.38; 1;1;1;1;1;1;1;1;1;1;Best solution: ;3155.28; 
3038.98; 2717.83; 3155.28; 2417.07; 2405.16; 3092.25; 2641.31; 2283.67; 2738.97; 2455.14; 1;1;1;1;1;1;1;1;1;1;Best solution: ;3155.28; 
3038.98; 2717.83; 3155.28; 2417.07; 2405.16; 3131.96; 2641.31; 2283.67; 2738.97; 2455.14; 1;1;1;1;1;1;1;1;1;1;Best solution: ;3155.28; 
3038.98; 2717.83; 3155.28; 2417.07; 2405.16; 3131.96; 2641.31; 2588.57; 2738.97; 2455.14; 1;1;1;1;1;1;1;1;1;1;Best solution: ;3155.28; 
3038.98; 2717.83; 3155.28; 2417.07; 2405.16; 3131.96; 2641.31; 2588.57; 2738.97; 2484.09; 1;1;1;1;1;1;1;1;1;1;Best solution: ;3155.28; 
3038.98; 3091.99; 3155.28; 2417.07; 2405.16; 3131.96; 2641.31; 2588.57; 2738.97; 2484.09; 1;1;1;1;1;1;1;1;1;1;Best solution: ;3155.28; 
3038.98; 3091.99; 3155.28; 2462.10; 2405.16; 3131.96; 2641.31; 2588.57; 2738.97; 2484.09; 1;1;1;1;1;1;1;1;1;1;Best solution: ;3155.28; 
3038.98; 3091.99; 3155.28; 2462.10; 2458.16; 3131.96; 2641.31; 2588.57; 2738.97; 2484.09; 1;1;1;1;1;1;1;1;1;1;Best solution: ;3155.28; 
3038.98; 3091.99; 3155.28; 2462.10; 2458.16; 3131.96; 2641.31; 2937.18; 2738.97; 2484.09; 1;1;1;1;1;1;1;1;1;1;Best solution: ;3155.28; 
3038.98; 3091.99; 3155.28; 2462.10; 2458.16; 3131.96; 2641.31; 2937.18; 2738.97; 2606.20; 1;1;1;1;1;1;1;1;1;1;Best solution: ;3155.28; 
3038.98; 3091.99; 3155.28; 2462.10; 2458.16; 3181.88; 2641.31; 2937.18; 2738.97; 2606.20; 1;1;1;1;1;1;1;1;1;1;Best solution: ;3181.88; 
3038.98; 3091.99; 3155.28; 2723.30; 2458.16; 3181.88; 2641.31; 2937.18; 2738.97; 2606.20; 1;1;1;1;1;1;1;1;1;1;Best solution: ;3181.88; 
3038.98; 3091.99; 3155.28; 2723.30; 2742.89; 3181.88; 2641.31; 2937.18; 2738.97; 2606.20; 1;1;1;1;1;1;1;1;1;1;Best solution: ;3181.88; 
3038.98; 3091.99; 3155.28; 2723.30; 2742.89; 3287.91; 2641.31; 2937.18; 2738.97; 2606.20; 1;1;1;1;1;1;1;1;1;1;Best solution: ;3287.91; 
3038.98; 3091.99; 3155.28; 2723.30; 2742.89; 3287.91; 2641.31; 2984.25; 2738.97; 2606.20; 1;1;1;1;1;1;1;1;1;1;Best solution: ;3287.91; 
3038.98; 3091.99; 3155.28; 2723.30; 2742.89; 3287.91; 2641.31; 3137.85; 2738.97; 2606.20; 1;1;1;1;1;1;1;1;1;1;Best solution: ;3287.91; 
3038.98; 3091.99; 3155.28; 2723.30; 2742.89; 3287.91; 2641.31; 3137.85; 2918.44; 2606.20; 1;1;1;1;1;1;1;1;1;1;Best solution: ;3287.91; 
3038.98; 3091.99; 3155.28; 2723.30; 2742.89; 3287.91; 2641.31; 3137.85; 2918.44; 2730.43; 1;1;1;1;1;1;1;1;1;1;Best solution: ;3287.91; 
3038.98; 3091.99; 3180.06; 2723.30; 2742.89; 3287.91; 2641.31; 3137.85; 2918.44; 2730.43; 1;1;1;1;1;1;1;1;1;1;Best solution: ;3287.91; 
3038.98; 3091.99; 3180.06; 2747.70; 2742.89; 3287.91; 2641.31; 3137.85; 2918.44; 2730.43; 1;1;1;1;1;1;1;1;1;1;Best solution: ;3287.91; 
3038.98; 3091.99; 3180.06; 2747.70; 2742.89; 3287.91; 2641.31; 3137.85; 2918.44; 2758.15; 1;1;1;1;1;1;1;1;1;1;Best solution: ;3287.91; 
